2022-11-13 12:41:34,340 INFO    SenderThread:20144 [sender.py:transition_state():463] send defer: 10
2022-11-13 12:41:34,341 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: defer
2022-11-13 12:41:34,341 INFO    HandlerThread:20144 [handler.py:handle_request_defer():162] handle defer: 10
2022-11-13 12:41:34,341 DEBUG   SenderThread:20144 [sender.py:send_request():317] send_request: defer
2022-11-13 12:41:34,341 INFO    SenderThread:20144 [sender.py:send_request_defer():459] handle sender defer: 10
2022-11-13 12:41:34,341 INFO    SenderThread:20144 [sender.py:transition_state():463] send defer: 11
2022-11-13 12:41:34,341 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: defer
2022-11-13 12:41:34,341 INFO    HandlerThread:20144 [handler.py:handle_request_defer():162] handle defer: 11
2022-11-13 12:41:34,341 DEBUG   SenderThread:20144 [sender.py:send_request():317] send_request: defer
2022-11-13 12:41:34,341 INFO    SenderThread:20144 [sender.py:send_request_defer():459] handle sender defer: 11
2022-11-13 12:41:34,342 INFO    SenderThread:20144 [sender.py:transition_state():463] send defer: 12
2022-11-13 12:41:34,342 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: defer
2022-11-13 12:41:34,342 DEBUG   SenderThread:20144 [sender.py:send():303] send: final
2022-11-13 12:41:34,343 INFO    HandlerThread:20144 [handler.py:handle_request_defer():162] handle defer: 12
2022-11-13 12:41:34,343 DEBUG   SenderThread:20144 [sender.py:send_request():317] send_request: defer
2022-11-13 12:41:34,343 INFO    SenderThread:20144 [sender.py:send_request_defer():459] handle sender defer: 12
2022-11-13 12:41:34,344 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: poll_exit
2022-11-13 12:41:34,345 DEBUG   SenderThread:20144 [sender.py:send_request():317] send_request: poll_exit
2022-11-13 12:41:34,345 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: server_info
2022-11-13 12:41:34,345 DEBUG   SenderThread:20144 [sender.py:send_request():317] send_request: server_info
2022-11-13 12:41:34,345 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: get_summary
2022-11-13 12:41:34,346 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: sampled_history
2022-11-13 12:41:34,348 DEBUG   HandlerThread:20144 [handler.py:handle_request():139] handle_request: shutdown
2022-11-13 12:41:34,348 INFO    HandlerThread:20144 [handler.py:finish():814] shutting down handler
2022-11-13 12:41:35,353 INFO    WriterThread:20144 [datastore.py:close():279] close: C:\Users\vince\Desktop\workplace\CQL\CQL-SAC\wandb\offline-run-20221113_124123-6xa47n82\run-6xa47n82.wandb
2022-11-13 12:41:35,354 INFO    SenderThread:20144 [sender.py:finish():1331] shutting down sender
2022-11-13 12:41:36,362 INFO    MainThread:20144 [internal.py:handle_exit():78] Internal process exited
